site,date,date_basis,section,source,title,url
wordpress,2020-09-22,nearby links (estimate),other,bbc.com,What is climate change? A really simple guide,https://www.bbc.com/news/science-environment-24021772
wordpress,2019-09-01,url-month,other,cnn.com,We asked scientists to help answer your most pressing climate questions,https://www.cnn.com/interactive/2019/09/world/climate-questions-answered/index.html
wordpress,2019-09-01,nearby links (estimate),other,vice.com,How Gen-Z Is Dealing With a Looming Climate Apocalypse,https://www.vice.com/en_us/article/vb54ad/how-young-people-are-dealing-with-the-anxiety-of-a-looming-climate-apocalypse
wordpress,2020-09-23,page date (estimate),causes,cdiac.ornl.gov,"Global, Regional, and National Fossil-Fuel CO2Emissions",http://cdiac.ornl.gov/trends/emis/tre_glob_2014.html
wordpress,2019-08-07,nearby links (estimate),effects,nature.com,Acceleration of global N2O emissions seen from two decades of atmospheric inversion,https://www.nature.com/articles/s41558-019-0613-7
wordpress,2020-07-01,url-month,effects,theatlantic.com,A New Solution to Climate Science’s Biggest Mystery,https://www.theatlantic.com/science/archive/2020/07/a-new-solution-to-climate-sciences-biggest-mystery-sensitivity/614581/
wordpress,2019-08-07,nearby links (estimate),effects,downtoearth.org.in,Atmospheric methane concentration at record levels,"https://www.downtoearth.org.in/news/climate-change/atmospheric-methane-concentration-at-record-levels-70504#:~:text=Last%20Updated%3A%20Thursday%2016%20April,and%20Atmospheric%20Administration%20(NOAA)."
wordpress,2019-08-09,url,effects,washingtonpost.com,The heat index in Galveston remained above 100 for 40 straight hours. It’s part of another major heat wave,https://www.washingtonpost.com/weather/2019/08/09/heat-index-galveston-has-remained-above-over-hours-its-part-another-major-heat-wave/
wordpress,2019-08-01,url-month,effects,sciencedaily.com,Back-to-back low snow years will become more common,https://www.sciencedaily.com/releases/2019/08/190808152509.htm
wordpress,2019-08-07,url,effects,insideclimatenews.org,"Alaska's Hottest Month on Record: Melting Sea Ice, Wildfires and Unexpected Die-Offs",https://insideclimatenews.org/news/07082019/alaska-record-hottest-month-sea-ice-melt-climate-change-permafrost-species-die-off
wordpress,2019-08-01,url-month,effects,theatlantic.com,A Heatwave in Greenland,https://www.theatlantic.com/photo/2019/08/heatwave-greenland-photos/595591/
wordpress,2019-08-06,url,effects,nytimes.com,A Quarter of Humanity Faces Looming Water Crises,https://www.nytimes.com/interactive/2019/08/06/climate/world-water-stress.html?action=click&module=Top%20Stories&pgtype=Homepage
wordpress,2019-08-05,nearby links (estimate),effects,scientificamerican.com,"July Was the Hottest Month in Recorded History,",https://www.scientificamerican.com/article/july-was-the-hottest-month-in-recorded-history/
wordpress,2019-08-05,nearby links (estimate),effects,nature.com,Global fire emissions buffered by the production of pyrogenic carbon,https://www.nature.com/articles/s41561-019-0403-x
wordpress,2019-08-05,nearby links (estimate),effects,scienmag.com,How The Pacific Ocean Influences Long-Term Drought In The Southwestern US,https://scienmag.com/how-the-pacific-ocean-influences-long-term-drought-in-the-southwestern-us/
wordpress,2019-08-05,nearby links (estimate),effects,nature.com,Modelling the impacts of climate change on riverine thermal regimes in western Canada’s largest Pacific watershed,https://www.nature.com/articles/s41598-019-47804-2
wordpress,2019-08-05,url,effects,nytimes.com,"How Hot Was July? Hotter Than Ever, Global Data Shows",https://www.nytimes.com/2019/08/05/climate/july-hottest-month-climate.html?action=click&module=News&pgtype=Homepage
wordpress,2019-08-05,url,effects,washingtonpost.com,Here’s how the hottest month in recorded history unfolded around the world,https://www.washingtonpost.com/climate-environment/2019/08/05/heres-how-hottest-month-recorded-history-unfolded-around-globe/
wordpress,2019-08-05,nearby links (estimate),effects,bbc.com,July confirmed as hottest month on record,https://www.bbc.com/news/science-environment-49238745
wordpress,2019-08-05,nearby links (estimate),effects,abcnews.go.com,US Northwest towns 'woefully unprepared' as fire risk grows,https://abcnews.go.com/Technology/wireStory/global-warming-brings-wildfire-risk-rainy-us-northwest-64767818
wordpress,2019-08-01,url-month,effects,arstechnica.com,"Another European heatwave, another link to climate change",https://arstechnica.com/science/2019/08/second-european-heatwave-this-summer-also-linked-to-climate-change/
wordpress,2019-08-02,nearby links (estimate),effects,bbc.com,Climate change: Heatwave made up to 3C hotter by warming,https://www.bbc.com/news/science-environment-49205072
wordpress,2019-08-02,nearby links (estimate),effects,bbc.com,Climate change: July 'marginally' warmest month on record,https://www.bbc.com/news/science-environment-49165476
wordpress,2019-08-01,nearby links (estimate),effects,nature.com,Climate change made European heatwave up to 3°C hotter,https://www.nature.com/articles/d41586-019-02384-z
wordpress,2019-08-02,url,effects,washingtonpost.com,"July was Earth’s hottest month on record, beating or tying July 2016",https://www.washingtonpost.com/weather/2019/08/02/july-was-earths-hottest-month-record-beating-or-tying-july/?utm_term=.2ada4d4ad543&wpisrc=nl_most&wpmm=1
wordpress,2019-08-01,nearby links (estimate),effects,abcnews.go.com,Scientists link Europe heat wave to man-made global warming,https://abcnews.go.com/International/wireStory/scientists-link-europe-heat-wave-man-made-global-64728802
wordpress,2019-08-01,nearby links (estimate),effects,time.com,Siberian Wildfires and Heatwaves in Alaska: How the Arctic Is Nearing a Point of No Return,https://time.com/5641751/arctic-wildfires-heatwaves-alaska-climate-change/
wordpress,2019-08-01,url,effects,cnn.com,Record heat waves might have made July the hottest month ever recorded,https://www.cnn.com/2019/08/01/world/july-hottest-month-climate-sci-intl/index.html
wordpress,2019-07-31,nearby links (estimate),effects,bbc.com,Climate change: UK's 10 warmest years all occurred since 2002,https://www.bbc.com/news/science-environment-49167797
wordpress,2019-07-31,url,effects,washingtonpost.com,"July was the warmest month on record in Boston, Portland, Hartford, and Manchester",https://www.washingtonpost.com/weather/2019/07/31/july-was-warmest-month-record-boston-portland-hartford-manchester/?utm_term=.d6eb62064a86
wordpress,2019-07-31,nearby links (estimate),effects,inverse.com,"Scientists Confirm It's Hotter Now Than It Has Been in the Last 2,000 Years",https://www.inverse.com/article/58163-earth-s-temperature-over-2-000-years-reveals-astonishing-rate-of-warming
wordpress,2019-07-31,url,effects,insideclimatenews.org,Siberian Wildfires Prompt Russia to Declare a State of Emergency,https://insideclimatenews.org/news/31072019/siberia-arctic-wildfires-russia-state-emergency-climate-change-global-warming
wordpress,2019-07-30,url,effects,washingtonpost.com,Alaska’s summer heat has been ‘basically off the charts’,https://www.washingtonpost.com/weather/2019/07/30/alaskas-summer-heat-has-been-basically-off-charts/?utm_term=.128a8ad009be
wordpress,2019-07-30,url,effects,washingtonpost.com,Earth’s temperatures are skewed hot. Expected cool weather in a few spots doesn’t change that.,https://www.washingtonpost.com/weather/2019/07/30/earths-temperatures-are-skewed-hot-expected-cool-weather-few-spots-doesnt-change-that/?utm_term=.c744c65a84a4
wordpress,2020-09-15,url,effects,washingtonpost.com,Hazardous smoke from wildfires continues to smother West Coast,https://www.washingtonpost.com/national/thick-hazardous-smoke-from-wildfires-to-continue-to-smother-west-coast/2020/09/15/908d3540-f797-11ea-be57-d00bb9bc632d_story.html
wordpress,2019-07-30,nearby links (estimate),effects,vox.com,"California’s recurring wildfire problem, explained",https://www.vox.com/21430638/california-wildfires-2020-orange-sky-august-complex
wordpress,2019-07-30,nearby links (estimate),effects,smithsonianmag.com,The Arctic Is Experiencing Its Worst Wildfire Season on Record,https://www.smithsonianmag.com/smart-news/arctic-experiencing-its-worst-wildfire-season-record-180972749/
wordpress,2019-07-30,nearby links (estimate),effects,vice.com,"The Arctic Is on Fire, and It Might Be Creating a Vicious Climate 'Feedback Loop'",https://www.vice.com/en_us/article/qv7g3m/the-arctic-is-on-fire-and-it-might-be-creating-a-vicious-climate-feedback-loop
wordpress,2019-07-29,url,effects,washingtonpost.com,What exactly are heat domes and why are they so long-lasting and miserable?,https://www.washingtonpost.com/weather/2019/07/29/what-exactly-are-heat-domes-why-are-they-so-long-lasting-miserable/?utm_term=.3ba0926763b5
wordpress,2019-07-01,url-month,effects,motherjones.com,Killer Heat Waves Are Becoming Much More Common. Fortunately Scientists Are Getting Better at Predicting Them,https://www.motherjones.com/environment/2019/07/killer-heat-waves-are-becoming-much-more-common-fortunately-scientists-are-getting-better-at-predicting-them/
wordpress,2020-07-01,nearby links (estimate),effects,reuters.com,Think the heatwave was bad? Climate already hitting key tipping points,https://www.reuters.com/article/us-climate-change-heatwaves/think-the-heatwave-was-bad-climate-already-hitting-key-tipping-points-idUSKCN1UN065?utm_source=applenews
wordpress,2019-07-26,url,effects,washingtonpost.com,Europe’s heat wave is about to bake the Arctic,https://www.washingtonpost.com/weather/2019/07/26/europes-heat-wave-is-about-bake-arctic/?utm_term=.ea18799d320b
wordpress,2020-07-01,nearby links (estimate),effects,time.com,"How Climate Change May Be Contributing to Our Political Instability, Time",https://time.com/5888866/climate-change-wildfires-political-instability/
wordpress,2020-09-15,url,effects,nytimes.com,"How Climate Migration will Reshape America, Millions will be displaced. Where will they go?",https://www.nytimes.com/interactive/2020/09/15/magazine/climate-crisis-migration-america.html?action=click&module=Spotlight&pgtype=Homepage
wordpress,2019-08-09,nearby links (estimate),effects,projects.propublica.org,New Climate Maps Show a Transformed United States,https://projects.propublica.org/climate-migration/
wordpress,2020-09-08,url,effects,nytimes.com,Federal Report Warns of Financial Havoc From Climate Change,https://www.nytimes.com/2020/09/08/climate/climate-change-financial-markets.html?action=click&module=RelatedLinks&pgtype=Article
wordpress,2020-07-01,url-month,effects,slate.com,The First Undeniable Climate Change Deaths,https://slate.com/technology/2020/07/climate-change-deaths-japan-2018-heat-wave.html
wordpress,2020-07-23,url,effects,nytimes.com,The Great Climate Mitgration,https://www.nytimes.com/interactive/2020/07/23/magazine/climate-migration.html?action=click&module=Editors%20Picks&pgtype=Homepage
wordpress,2019-08-09,url,effects,washingtonpost.com,"Climate change isn’t an intangible future risk. It’s here now, and it’s killing us",https://www.washingtonpost.com/science/2019/08/09/climate-change-isnt-an-intangible-future-risk-its-here-now-its-killing-us/
wordpress,2019-08-09,nearby links (estimate),effects,pbs.org,Forget coral bleaching. Warming oceans are killing reefs and dissolving their skeletons,https://www.pbs.org/newshour/science/forget-coral-bleaching-warming-oceans-are-killing-reefs-and-dissolving-their-skeletons
wordpress,2019-08-01,url-month,effects,sciencedaily.com,"Marine heatwaves a bigger threat to coral reefs than previously thought, scientists find",https://www.sciencedaily.com/releases/2019/08/190808111429.htm
wordpress,2019-08-09,nearby links (estimate),effects,nature.com,Climate change and overfishing increase neurotoxicant in marine predators,https://www.nature.com/articles/s41586-019-1468-9
wordpress,2019-08-01,url-month,effects,sciencedaily.com,Climate change likely to increase human exposure to toxic methylmercury,https://www.sciencedaily.com/releases/2019/08/190807131917.htm
wordpress,2019-08-01,url-month,effects,sciencedaily.com,Climate change could shrink oyster habitat in California,https://www.sciencedaily.com/releases/2019/08/190806101549.htm
wordpress,2019-08-06,nearby links (estimate),effects,nature.com,Tens of thousands additional deaths annually in cities of China between 1.5 °C and 2.0 °C warming,https://www.nature.com/articles/s41467-019-11283-w
wordpress,2019-08-02,url,effects,insideclimatenews.org,"Dying Orchards, Missing Fish as Climate Change Fueled Europe’s Record Heat",https://insideclimatenews.org/news/02082019/extreme-heat-wave-climate-change-attribution-europe-almond-trees-fish-hottest-july-june
wordpress,2020-09-02,url,effects,nytimes.com,Melting Glaciers Are Filling Unstable Lakes. And They’re Growing,https://www.nytimes.com/2020/09/02/science/global-warming-glacial-lakes.html
wordpress,2019-08-09,url,effects,nytimes.com,What Worries Iceland? A World Without Ice. It Is Preparing,https://www.nytimes.com/2019/08/09/business/iceland-ice-melt-global-warming-climate-change.html
wordpress,2019-08-08,url,effects,washingtonpost.com,"Greenland is on track for a record melt year, having already lost 250 billion tons of ice",https://www.washingtonpost.com/weather/2019/08/08/greenland-is-track-record-melt-year-having-already-lost-billion-tons-ice/?wpisrc=nl_most&wpmm=1
wordpress,2019-08-01,url-month,effects,sciencedaily.com,Ten years of icy data show the flow of heat from the Arctic seafloor,https://www.sciencedaily.com/releases/2019/08/190808185753.htm
wordpress,2019-08-06,url,effects,forbes.com,"Greenland Lost 12.5 Billion Tons Of Ice In One Day, A Grave Reminder Of Our Changing Planet",https://www.forbes.com/sites/trevornace/2019/08/06/greenland-lost-125-billion-tons-of-ice-in-one-day-a-grave-reminder-of-our-changing-planet/#4274c8203986
wordpress,2019-08-08,nearby links (estimate),effects,thehill.com,Greenland's ice wasn't supposed to melt like last week until 2070,https://thehill.com/opinion/energy-environment/456112-greenlands-ice-sheet-wasnt-expected-to-melt-like-this-until-2070
wordpress,2019-08-01,url,effects,washingtonpost.com,The Greenland ice sheet poured 197 billion tons of water into the North Atlantic in July alone,https://www.washingtonpost.com/weather/2019/08/01/greenland-ice-sheet-poured-billion-tons-water-into-north-atlantic-july-alone/
wordpress,2019-08-06,nearby links (estimate),effects,nature.com,Resilience of the Gulf Stream path on decadal and longer timescales,https://www.nature.com/articles/s41598-019-48011-9
wordpress,2019-08-06,nearby links (estimate),effects,phys.org,The Gulf Stream is slowing down. That could mean rising seas and a hotter Florida,https://phys.org/news/2019-08-gulf-stream-seas-hotter-florida.html
wordpress,2019-08-04,nearby links (estimate),effects,bbc.com,Sounding alert about vanishing US coastlines,https://www.bbc.com/reel/video/p07h1ldw/sounding-alert-about-vanishing-us-coastlines
wordpress,2019-08-08,url,effects,washingtonpost.com,Sea level rise is combining with other factors to regularly flood Miami,https://www.washingtonpost.com/weather/2019/08/08/analysis-sea-level-rise-is-combining-with-other-factors-regularly-flood-miami/
wordpress,2019-08-04,nearby links (estimate),effects,wired.com,A SUBMARINE GOES UNDER A FAILING GLACIER TO GAUGE RISING SEAS,https://www.wired.com/story/submarine-under-thwaites-glacier-gauge-rising-seas/
wordpress,2019-08-01,url-month,effects,sciencedaily.com,Ocean temperature 'surprises' becoming more common,https://www.sciencedaily.com/releases/2019/08/190805153717.htm
wordpress,2019-08-04,nearby links (estimate),effects,nature.com,Persistent acceleration in global sea-level rise since the 1960s,https://www.nature.com/articles/s41558-019-0531-8?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+nclimate%2Frss%2Faop+%28Nature+Climate+Change+-+AOP%29
wordpress,2019-08-04,nearby links (estimate),effects,nature.com,The rate of sea-level rise has surged for decades — and the trend will persist,https://www.nature.com/articles/d41586-019-02385-y
wordpress,2019-08-04,url,effects,nytimes.com,Russian Land of Permafrost and Mammoths Is Thawing,https://www.nytimes.com/2019/08/04/world/europe/russia-siberia-yakutia-permafrost-global-warming.html?smid=nytcore-ios-share
wordpress,2019-08-02,url,effects,nytimes.com,"Europe’s Heat Wave, Fueled by Climate Change, Moves to Greenland",https://www.nytimes.com/2019/08/02/climate/european-heatwave-climate-change.html
wordpress,2019-09-01,url-month,effects,cnn.com,How our planet has changed over time,https://www.cnn.com/interactive/2019/09/world/climate-change-before-after/
wordpress,2017-02-28,url,other,cnn.com,The geography of American climate confusion: a visual guide,https://www.cnn.com/2017/02/28/us/sutter-climate-opinion-maps/index.html
wordpress,2020-09-29,page date (estimate),effects,climate.nasa.gov,https://climate.nasa.gov/vital-signs/carbon-dioxide/,https://climate.nasa.gov/vital-signs/carbon-dioxide/
wordpress,2020-09-29,page date (estimate),effects,sealevel.nasa.gov,https://sealevel.nasa.gov/,https://sealevel.nasa.gov/
wordpress,2020-09-29,page date (estimate),causes,esrl.noaa.gov,Global Monitoring Laboratory,https://www.esrl.noaa.gov/gmd/ccgg/trends_n2o/
wordpress,2020-09-29,page date (estimate),causes,esrl.noaa.gov,https://www.esrl.noaa.gov/gmd/ccgg/trends/,https://www.esrl.noaa.gov/gmd/ccgg/trends/
wordpress,2020-09-29,page date (estimate),causes,co2levels.org,https://www.co2levels.org/,https://www.co2levels.org/
wordpress,2020-09-29,page date (estimate),causes,esrl.noaa.gov,https://www.esrl.noaa.gov/gmd/ccgg/trends_ch4/,https://www.esrl.noaa.gov/gmd/ccgg/trends_ch4/
wordpress,2020-09-29,page date (estimate),causes,agupubs.onlinelibrary.wiley.com,Very Strong Atmospheric Methane Growth in the 4 Years 2014–2017: Implications for the Paris Agreement,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2018GB006009
